Meter_ID,Usage_Type,Name,Address,Phone_Number,Region,Tariff_Plan,Email,Household_Size,Dwelling_Type,Energy_Consumption_kWh,Payment_Status,Timestamp,Business_Name,Business_Address,Contact_Number,Business_Type,Contact_Email,Operating_Hours,Floor_Area,Facility_Name,Facility_Address,Industry_Type,Production_Capacity,Operating_Shifts,Production_Volume,Month,Hour,Date,Is_Peak_Hour,Peak_hour_usage_ratio,Usage_consistency_score
RES01508,residential,Timothy Jimenez,"77281 Woods Union, Lusaka",+260972475172,Matero,R3,timothyjimenez@gmail.com,5,Apartment,27.551876,paid,2025-02-20 21:08:51.019359,,,,,,,,,,,,,,2,21,2025-02-20,True,2.42,49.09
COM03996,commercial,,,,Northmead,,,,,44.148842,paid,2024-03-26 06:26:30.841283,Great North Electronics,"Plot 315, Thompson Freeway, Lusaka",+260966820820,Wholesale,greatnorthelectronics@gmail.com,15 hours,357,,,,,,,3,6,2024-03-26,True,0.87,40.44
RES01433,residential,Rebecca Lee,"275 Ann Locks, Lusaka",+260967866968,Ibex Hill,R3,rebeccalee@gmail.com,4,House,18.796754,partial,2024-07-07 12:06:02.456709,,,,,,,,,,,,,,7,12,2024-07-07,False,1.87,15.93
RES04403,residential,Mark Stevens,"37566 Gibson Row, Lusaka",+260976015219,Roma,R2,markstevens@gmail.com,4,Flat,32.072834,paid,2024-06-20 09:05:35.091896,,,,,,,,,,,,,,6,9,2024-06-20,True,1.07,33.15
RES01200,residential,Dr. Nathaniel Mullen,"496 Peterson Hills Apt. 275, Lusaka",+260979865163,Matero,R1,dr.nathanielmullen@gmail.com,1,House,14.765191,partial,2025-05-11 11:38:41.638827,,,,,,,,,,,,,,5,11,2025-05-11,False,2.83,24.7
IND03028,industrial,,,,Chunga,,,,,443.461222,paid,2025-07-23 17:02:26.643900,,,+260952619932,,,,,Ndola Textile Plant,"Plot 94, Industrial Area, Lusaka",Processing,427,2 shifts,5713,7,17,2025-07-23,True,0.29,39.34
RES02739,residential,Debra Duncan,"1289 Joseph Island Apt. 735, Lusaka",+260953739194,Longacres,R2,debraduncan@gmail.com,5,Compound,16.334821,paid,2024-07-28 17:24:32.701094,,,,,,,,,,,,,,7,17,2024-07-28,True,1.55,16.89
RES02451,residential,Sara Barber,"5767 Nicole Forges Apt. 716, Lusaka",+260963437341,Bauleni,R3,sarabarber@gmail.com,2,Apartment,20.908063,paid,2025-06-26 23:33:54.068728,,,,,,,,,,,,,,6,23,2025-06-26,False,2.91,25.08
COM00765,commercial,,,,Mass Media,,,,,6.849259,paid,2024-11-09 05:04:23.687534,Zambezi Agro Ltd,"Plot 276, Angela Springs, Lusaka",+260974529284,Hospitality,zambeziagroltd@gmail.com,13 hours,269,,,,,,,11,5,2024-11-09,True,1.98,23.21
RES03118,residential,Brittney Lopez,"5479 Randy Island, Lusaka",+260951211724,Fairview,R2,brittneylopez@gmail.com,2,Apartment,21.593943,paid,2024-07-29 15:58:22.062645,,,,,,,,,,,,,,7,15,2024-07-29,False,2.35,15.04
COM01677,commercial,,,,Chawama,,,,,78.836403,unpaid,2024-07-09 03:50:28.482448,Lusaka Hardware,"Plot 365, Macdonald Island, Lusaka",+260979002974,Wholesale,lusakahardware@gmail.com,23 hours,434,,,,,,,7,3,2024-07-09,False,2.87,33.33
RES04193,residential,Michelle Melton,"70639 Rice Corners Suite 872, Lusaka",+260953676744,Mass Media,R3,michellemelton@gmail.com,4,Flat,11.828815,paid,2025-05-15 08:18:09.673765,,,,,,,,,,,,,,5,8,2025-05-15,True,2.09,23.27
RES02131,residential,Bradley Anthony,"031 Colleen Viaduct Suite 483, Lusaka",+260979449441,Lusaka West,R2,bradleyanthony@gmail.com,4,Apartment,6.601216,paid,2024-08-02 10:10:29.207507,,,,,,,,,,,,,,8,10,2024-08-02,False,1.17,9.99
RES03960,residential,James Gonzalez,"5846 Angela Parkways, Lusaka",+260951245425,Northmead,R3,jamesgonzalez@gmail.com,3,Apartment,30.415401,paid,2024-05-29 04:31:28.661409,,,,,,,,,,,,,,5,4,2024-05-29,False,1.94,31.41
RES04561,residential,Megan Dean,"590 James Plains Suite 145, Lusaka",+260979630676,Mass Media,R1,megandean@gmail.com,1,House,21.754555,paid,2026-01-12 15:15:28.759477,,,,,,,,,,,,,,1,15,2026-01-12,False,1.77,37.44
RES04944,residential,Darren Johnson,"246 Victoria Meadow Suite 775, Lusaka",+260954966388,Kabulonga,R3,darrenjohnson@gmail.com,3,Flat,17.075287,partial,2024-05-05 14:56:06.410447,,,,,,,,,,,,,,5,14,2024-05-05,False,0.64,4.2
RES02639,residential,Lindsey Holden,"32872 Long Parkways, Lusaka",+260957800608,Chunga,R2,lindseyholden@gmail.com,4,House,34.730014,paid,2025-09-30 20:25:08.902592,,,,,,,,,,,,,,9,20,2025-09-30,True,0.67,16.77
RES04671,residential,Angel Roberson,"2735 Steven Stream, Lusaka",+260977089696,Chunga,R2,angelroberson@gmail.com,7,Compound,21.121965,unpaid,2024-04-09 10:54:24.286145,,,,,,,,,,,,,,4,10,2024-04-09,False,0.91,24.59
RES02750,residential,Miguel Miller,"9753 Bailey Land Apt. 667, Lusaka",+260956374260,Longacres,R1,miguelmiller@gmail.com,4,Flat,17.43808,unpaid,2026-01-02 14:31:51.781046,,,,,,,,,,,,,,1,14,2026-01-02,False,0.23,45.04
RES01934,residential,William Diaz,"774 Fletcher Way, Lusaka",+260954786105,Chaisa,R3,williamdiaz@gmail.com,5,Apartment,20.567414,paid,2024-05-04 00:06:53.656470,,,,,,,,,,,,,,5,0,2024-05-04,False,0.77,48.7
RES03705,residential,Jessica Villegas,"87591 Adams Dale, Lusaka",+260953312574,Kabulonga,R2,jessicavillegas@gmail.com,6,Flat,16.61679,paid,2024-12-09 18:06:22.663013,,,,,,,,,,,,,,12,18,2024-12-09,True,2.62,24.62
COM01099,commercial,,,,Mass Media,,,,,78.949056,paid,2024-04-19 05:57:14.631453,Zambezi Agro Ltd,"Plot 290, Kevin Turnpike, Lusaka",+260962917953,Transportation,zambeziagroltd@gmail.com,23 hours,68,,,,,,,4,5,2024-04-19,True,1.61,34.09
COM03162,commercial,,,,Olympia,,,,,51.710059,paid,2026-01-23 15:36:53.305490,Copperbelt Traders,"Plot 69, Katelyn Skyway, Lusaka",+260952059678,Transportation,copperbelttraders@gmail.com,13 hours,407,,,,,,,1,15,2026-01-23,False,0.12,15.43
RES01208,residential,Carrie Collins,"57698 Jessica Fords Apt. 956, Lusaka",+260952615263,Ibex Hill,R3,carriecollins@gmail.com,5,Compound,34.708369,partial,2026-01-26 20:42:10.716779,,,,,,,,,,,,,,1,20,2026-01-26,True,1.78,11.87
COM01588,commercial,,,,Kanyama,,,,,23.030628,partial,2024-11-10 15:17:37.830846,Chikuni General Dealers,"Plot 203, Ramirez Street, Lusaka",+260969020971,Textiles,chikunigeneraldealers@gmail.com,18 hours,66,,,,,,,11,15,2024-11-10,False,1.77,14.76
IND00512,industrial,,,,Mandevu,,,,,259.199075,paid,2025-02-28 05:58:17.912245,,,+260965528268,,,,,Mansa Agro Facility,"Plot 17, Industrial Area, Lusaka",Manufacturing,192,2 shifts,4094,2,5,2025-02-28,True,0.27,45.8
RES03226,residential,Kevin Morrison,"784 Gary Lake, Lusaka",+260965961720,Kalingalinga,R3,kevinmorrison@gmail.com,7,Flat,13.401523,paid,2025-07-29 16:12:51.579319,,,,,,,,,,,,,,7,16,2025-07-29,False,1.3,35.0
RES03077,residential,Jennifer Johnson,"2958 Shannon Trail, Lusaka",+260965032668,Matero,R2,jenniferjohnson@gmail.com,6,Compound,19.75001,paid,2025-11-08 22:55:46.848762,,,,,,,,,,,,,,11,22,2025-11-08,False,0.3,25.78
RES01653,residential,Kevin Newton,"3382 Pineda Pine, Lusaka",+260961600296,Chawama,R3,kevinnewton@gmail.com,6,Flat,40.025836,paid,2026-02-09 22:45:13.276568,,,,,,,,,,,,,,2,22,2026-02-09,False,0.23,27.07
RES03892,residential,Amanda Holmes,"2247 Ann Ridge Apt. 662, Lusaka",+260954220865,Longacres,R1,amandaholmes@gmail.com,7,House,29.221001,unpaid,2024-12-30 19:14:17.350597,,,,,,,,,,,,,,12,19,2024-12-30,True,1.17,48.67
RES04786,residential,Diane Miller,"6886 Gregory Cliff Suite 110, Lusaka",+260958774988,Kabulonga,R3,dianemiller@gmail.com,3,Compound,16.183491,unpaid,2025-07-31 06:43:02.795829,,,,,,,,,,,,,,7,6,2025-07-31,True,1.74,12.44
RES03913,residential,Catherine Barrett,"813 Davis Lock Apt. 285, Lusaka",+260967084682,Lilayi,R3,catherinebarrett@gmail.com,4,House,24.313581,unpaid,2025-10-08 14:14:38.420544,,,,,,,,,,,,,,10,14,2025-10-08,False,1.66,37.39
RES04320,residential,Mrs. Sharon Wilson,"14737 Peter Road Apt. 357, Lusaka",+260967880708,Longacres,R3,mrs.sharonwilson@gmail.com,2,House,23.094658,partial,2024-02-23 19:02:58.667148,,,,,,,,,,,,,,2,19,2024-02-23,True,1.7,37.64
RES01905,residential,Lori Morrison,"17429 Cook Vista, Lusaka",+260971530207,Kanyama,R1,lorimorrison@gmail.com,6,Compound,21.81012,paid,2024-03-02 01:57:15.406630,,,,,,,,,,,,,,3,1,2024-03-02,False,2.3,5.95
RES04485,residential,Christopher Gibbs,"5414 Chad Lights Suite 019, Lusaka",+260957926055,Chazanga,R1,christophergibbs@gmail.com,7,Compound,18.204018,paid,2024-06-26 06:27:29.444671,,,,,,,,,,,,,,6,6,2024-06-26,True,2.25,27.43
RES04444,residential,Roy Schwartz,"342 Isaiah Trace Apt. 922, Lusaka",+260968162194,Olympia,R1,royschwartz@gmail.com,6,Apartment,53.91351,paid,2025-09-09 06:14:52.274770,,,,,,,,,,,,,,9,6,2025-09-09,True,2.47,44.83
IND00437,industrial,,,,Makeni,,,,,598.883296,partial,2025-08-22 16:27:57.106745,,,+260972399298,,,,,Kitwe Water Works,"Plot 32, Industrial Area, Lusaka",Processing,953,2 shifts,608,8,16,2025-08-22,False,0.68,17.39
IND03952,industrial,,,,Thornpark,,,,,127.365296,partial,2025-12-25 04:27:52.610427,,,+260979826839,,,,,Ndola Textile Plant,"Plot 77, Industrial Area, Lusaka",Mining,554,2 shifts,5579,12,4,2025-12-25,False,2.13,32.43
RES01986,residential,Sherry Morgan,"289 Ian Harbors Suite 332, Lusaka",+260969447396,Ibex Hill,R2,sherrymorgan@gmail.com,2,Compound,24.248542,partial,2025-05-29 21:09:59.040231,,,,,,,,,,,,,,5,21,2025-05-29,True,0.43,6.54
RES00317,residential,Nancy Hernandez,"575 Hull Isle Suite 743, Lusaka",+260976244761,Kalingalinga,R2,nancyhernandez@gmail.com,1,Compound,15.135765,partial,2025-03-23 02:22:19.531730,,,,,,,,,,,,,,3,2,2025-03-23,False,1.01,12.39
IND02210,industrial,,,,Rhodes Park,,,,,189.4409,paid,2025-12-23 04:04:25.804137,,,+260952346965,,,,,Lusaka Energy Hub,"Plot 98, Industrial Area, Lusaka",Mining,882,1 shift,8618,12,4,2025-12-23,False,0.37,15.14
COM01243,commercial,,,,Chaisa,,,,,108.085327,paid,2025-12-24 03:36:16.047576,Solwezi Boutique,"Plot 146, Shawn Port, Lusaka",+260966859824,Wholesale,solweziboutique@gmail.com,21 hours,344,,,,,,,12,3,2025-12-24,False,2.81,28.26
RES02826,residential,Elizabeth Klein,"3030 Clayton Knolls, Lusaka",+260961926210,Bauleni,R2,elizabethklein@gmail.com,2,Apartment,11.647963,unpaid,2025-02-18 11:06:21.290740,,,,,,,,,,,,,,2,11,2025-02-18,False,0.92,36.8
RES04923,residential,Tina Malone,"613 Jennifer Ville, Lusaka",+260955355409,Chazanga,R1,tinamalone@gmail.com,6,Apartment,40.119991,unpaid,2025-04-18 17:26:39.339490,,,,,,,,,,,,,,4,17,2025-04-18,True,1.73,32.06
COM00530,commercial,,,,Fairview,,,,,13.057555,unpaid,2024-08-06 04:59:45.139112,Chikuni General Dealers,"Plot 296, Gonzalez Estate, Lusaka",+260956755327,Manufacturing,chikunigeneraldealers@gmail.com,16 hours,170,,,,,,,8,4,2024-08-06,False,2.47,44.98
RES01459,residential,Cynthia Gonzales,"908 Lisa Stravenue Suite 826, Lusaka",+260977597893,Northmead,R3,cynthiagonzales@gmail.com,1,Compound,6.626697,paid,2025-05-19 16:11:56.579617,,,,,,,,,,,,,,5,16,2025-05-19,False,2.63,48.63
COM04436,commercial,,,,Woodlands,,,,,61.139432,paid,2024-07-31 20:20:26.240792,Copperbelt Traders,"Plot 340, Cole Plaza, Lusaka",+260967625212,Transportation,copperbelttraders@gmail.com,17 hours,389,,,,,,,7,20,2024-07-31,True,2.83,29.06
COM04532,commercial,,,,Avondale,,,,,65.197845,paid,2024-03-17 22:12:11.650549,Copperbelt Traders,"Plot 174, Walker Pass, Lusaka",+260951786449,Manufacturing,copperbelttraders@gmail.com,9 hours,281,,,,,,,3,22,2024-03-17,False,2.9,38.49
COM03301,commercial,,,,Woodlands,,,,,103.94074,partial,2024-10-30 21:06:40.967066,Great North Electronics,"Plot 427, Ashley Landing, Lusaka",+260972057826,Hospitality,greatnorthelectronics@gmail.com,11 hours,360,,,,,,,10,21,2024-10-30,True,2.88,32.16
IND03984,industrial,,,,Chazanga,,,,,220.865241,paid,2025-03-07 10:28:50.782331,,,+260963537784,,,,,Kitwe Water Works,"Plot 98, Industrial Area, Lusaka",Agriculture,748,2 shifts,6703,3,10,2025-03-07,False,2.59,25.51
RES01406,residential,Russell Singleton,"77600 Tara Fork, Lusaka",+260955484781,Kanyama,R2,russellsingleton@gmail.com,2,Compound,1.0,paid,2025-02-07 11:02:22.302792,,,,,,,,,,,,,,2,11,2025-02-07,False,0.5,6.74
RES02624,residential,Benjamin Salazar,"7969 Shields Corners Suite 832, Lusaka",+260975378552,Woodlands,R2,benjaminsalazar@gmail.com,3,Apartment,13.419238,paid,2025-11-21 02:18:07.786664,,,,,,,,,,,,,,11,2,2025-11-21,False,2.82,45.72
RES02147,residential,Jason Parker,"7629 Allison Freeway, Lusaka",+260961200802,Bauleni,R3,jasonparker@gmail.com,7,House,5.092686,paid,2025-11-01 17:02:52.325444,,,,,,,,,,,,,,11,17,2025-11-01,True,2.67,7.26
RES00859,residential,Jennifer Guerrero,"70763 Jones Trail Suite 697, Lusaka",+260975141747,Olympia,R3,jenniferguerrero@gmail.com,2,Compound,13.925991,paid,2025-09-03 08:24:20.138619,,,,,,,,,,,,,,9,8,2025-09-03,True,1.74,23.53
COM01829,commercial,,,,Thornpark,,,,,49.131708,paid,2024-02-22 11:16:12.482205,Zambezi Agro Ltd,"Plot 292, Mclean Trafficway, Lusaka",+260963952336,Transportation,zambeziagroltd@gmail.com,13 hours,71,,,,,,,2,11,2024-02-22,False,2.94,7.31
COM02154,commercial,,,,Kanyama,,,,,49.789165,partial,2025-03-19 18:28:59.366411,Zambezi Agro Ltd,"Plot 153, Davis Valley, Lusaka",+260977351299,Wholesale,zambeziagroltd@gmail.com,23 hours,168,,,,,,,3,18,2025-03-19,True,0.37,8.38
RES02878,residential,Angela Black,"73347 Cunningham Ferry, Lusaka",+260968565132,Fairview,R3,angelablack@gmail.com,7,House,19.864407,paid,2025-06-24 08:17:56.645509,,,,,,,,,,,,,,6,8,2025-06-24,True,1.86,24.76
COM04790,commercial,,,,Mandevu,,,,,34.499098,partial,2025-01-15 13:09:42.812829,Great North Electronics,"Plot 300, Charles Wells, Lusaka",+260951375722,Retail,greatnorthelectronics@gmail.com,18 hours,141,,,,,,,1,13,2025-01-15,False,2.34,17.26
RES00294,residential,Cindy Turner,"26928 Murillo Isle, Lusaka",+260974305610,Roma,R3,cindyturner@gmail.com,3,Flat,20.353046,paid,2025-08-11 07:10:27.232913,,,,,,,,,,,,,,8,7,2025-08-11,True,1.74,46.46
RES03435,residential,Cody Murphy,"28549 Johnson Roads, Lusaka",+260971512907,Kabulonga,R3,codymurphy@gmail.com,2,Flat,10.64581,partial,2026-01-06 08:27:46.543717,,,,,,,,,,,,,,1,8,2026-01-06,True,0.96,43.09
COM02598,commercial,,,,Rhodes Park,,,,,22.928645,paid,2024-12-01 01:14:10.639759,Copperbelt Traders,"Plot 80, Traci Mill, Lusaka",+260956986328,Manufacturing,copperbelttraders@gmail.com,10 hours,424,,,,,,,12,1,2024-12-01,False,2.58,42.9
IND03292,industrial,,,,CBD,,,,,74.138326,unpaid,2024-03-04 20:28:54.922095,,,+260971028389,,,,,Solwezi Industrial Park,"Plot 3, Industrial Area, Lusaka",Mining,328,3 shifts,2508,3,20,2024-03-04,True,1.03,38.89
RES02235,residential,Christian Smith,"7021 Mendoza Village Apt. 553, Lusaka",+260953311418,Kanyama,R3,christiansmith@gmail.com,5,Apartment,9.258385,paid,2024-03-26 01:23:06.217889,,,,,,,,,,,,,,3,1,2024-03-26,False,2.7,27.86
RES00723,residential,Tammy Strickland,"38452 Keller Street, Lusaka",+260971529983,Kabulonga,R1,tammystrickland@gmail.com,4,Flat,29.17078,paid,2024-04-04 00:18:58.176837,,,,,,,,,,,,,,4,0,2024-04-04,False,1.91,4.83
RES03451,residential,Justin Perry,"737 Kennedy Shoal, Lusaka",+260977728185,Chazanga,R1,justinperry@gmail.com,7,Compound,14.707226,paid,2024-07-19 12:51:38.628657,,,,,,,,,,,,,,7,12,2024-07-19,False,1.14,29.24
RES02341,residential,April Johnson,"5810 Nicholas Spring, Lusaka",+260976595664,John Laing,R1,apriljohnson@gmail.com,3,Flat,21.656666,paid,2025-01-06 08:07:49.105332,,,,,,,,,,,,,,1,8,2025-01-06,True,1.58,9.3
RES00793,residential,Robert Hogan,"09070 Damon Way Apt. 238, Lusaka",+260953020991,CBD,R3,roberthogan@gmail.com,3,House,33.357306,partial,2024-06-08 21:59:15.971348,,,,,,,,,,,,,,6,21,2024-06-08,True,1.97,48.64
COM03830,commercial,,,,Lilayi,,,,,27.680485,partial,2025-04-12 21:21:08.136724,Luangwa Motors,"Plot 179, Wong Ports, Lusaka",+260971907865,Technology,luangwamotors@gmail.com,21 hours,464,,,,,,,4,21,2025-04-12,True,0.93,9.65
RES00224,residential,Michael Tyler,"322 Kristine Tunnel Apt. 370, Lusaka",+260958990001,CBD,R2,michaeltyler@gmail.com,5,Apartment,32.583434,paid,2025-03-02 14:24:39.455390,,,,,,,,,,,,,,3,14,2025-03-02,False,2.37,18.85
COM03783,commercial,,,,CBD,,,,,60.307574,unpaid,2025-08-19 16:50:55.959828,Lusaka Hardware,"Plot 28, Shaffer Greens, Lusaka",+260951833692,Textiles,lusakahardware@gmail.com,18 hours,282,,,,,,,8,16,2025-08-19,False,2.6,18.59
COM04647,commercial,,,,Thornpark,,,,,40.684927,partial,2025-06-21 02:02:10.171224,Lusaka Hardware,"Plot 176, Brandon Crossing, Lusaka",+260978982126,Transportation,lusakahardware@gmail.com,16 hours,184,,,,,,,6,2,2025-06-21,False,0.36,21.18
IND03517,industrial,,,,Woodlands,,,,,90.608088,paid,2025-06-01 04:21:25.900487,,,+260976558809,,,,,Ndola Textile Plant,"Plot 20, Industrial Area, Lusaka",Processing,440,3 shifts,9219,6,4,2025-06-01,False,2.69,10.67
RES02850,residential,Michael Johnson,"0843 Andrea Village Apt. 965, Lusaka",+260958185922,Mtendere,R3,michaeljohnson@gmail.com,1,Apartment,24.799548,partial,2025-10-18 14:54:49.439637,,,,,,,,,,,,,,10,14,2025-10-18,False,0.77,39.46
RES03101,residential,Tracy Burch,"238 Cruz Run Suite 244, Lusaka",+260966914896,Kalingalinga,R3,tracyburch@gmail.com,1,Flat,23.597452,paid,2024-10-23 15:54:50.991671,,,,,,,,,,,,,,10,15,2024-10-23,False,0.52,31.31
COM03607,commercial,,,,Garden,,,,,28.353653,partial,2025-05-11 21:14:21.260287,Zambezi Agro Ltd,"Plot 177, Ruiz Hill, Lusaka",+260975073546,Retail,zambeziagroltd@gmail.com,8 hours,266,,,,,,,5,21,2025-05-11,True,2.14,26.7
COM04571,commercial,,,,Longacres,,,,,6.589699,paid,2024-09-18 13:02:52.796449,Lusaka Hardware,"Plot 89, Christensen Pike, Lusaka",+260962185699,Hospitality,lusakahardware@gmail.com,9 hours,494,,,,,,,9,13,2024-09-18,False,2.22,7.28
COM02838,commercial,,,,Kalingalinga,,,,,16.331414,paid,2024-06-15 20:38:41.367691,Luangwa Motors,"Plot 40, Austin Mount, Lusaka",+260973752149,Transportation,luangwamotors@gmail.com,16 hours,309,,,,,,,6,20,2024-06-15,True,2.73,26.1
RES04873,residential,Katelyn Wright,"493 Sheppard Views, Lusaka",+260963376044,John Laing,R3,katelynwright@gmail.com,1,Flat,13.047537,paid,2024-05-30 22:13:33.150619,,,,,,,,,,,,,,5,22,2024-05-30,False,0.45,3.61
RES01625,residential,Brian Reynolds,"50815 Katherine Burg, Lusaka",+260956940908,Garden,R1,brianreynolds@gmail.com,7,Flat,25.172798,paid,2026-01-16 15:30:43.062703,,,,,,,,,,,,,,1,15,2026-01-16,False,1.86,32.1
RES04882,residential,Joseph Kirk,"1077 Debra Union, Lusaka",+260965458658,George,R2,josephkirk@gmail.com,3,House,28.087464,paid,2025-09-01 07:03:31.179590,,,,,,,,,,,,,,9,7,2025-09-01,True,1.42,35.91
IND00873,industrial,,,,Rhodes Park,,,,,828.96902,paid,2025-10-12 21:57:14.292529,,,+260964423496,,,,,Solwezi Industrial Park,"Plot 16, Industrial Area, Lusaka",Manufacturing,362,2 shifts,5865,10,21,2025-10-12,True,1.99,23.76
RES02553,residential,Tracey Huffman,"77713 Newman Mountains, Lusaka",+260972185459,Kabulonga,R3,traceyhuffman@gmail.com,7,Apartment,30.937611,paid,2024-04-30 05:26:14.032132,,,,,,,,,,,,,,4,5,2024-04-30,True,2.64,20.18
RES01871,residential,Bruce Fry,"700 Linda Curve Suite 102, Lusaka",+260968440401,Chaisa,R2,brucefry@gmail.com,6,House,16.159176,paid,2024-03-16 03:45:43.796004,,,,,,,,,,,,,,3,3,2024-03-16,False,2.29,14.87
RES03029,residential,Julie Hart,"152 Mckinney Extension Suite 967, Lusaka",+260954398193,Roma,R3,juliehart@gmail.com,6,Compound,36.619263,paid,2024-08-30 15:18:14.646890,,,,,,,,,,,,,,8,15,2024-08-30,False,2.53,42.29
RES03058,residential,Joe Campbell,"54331 Chase Prairie, Lusaka",+260979854443,Avondale,R1,joecampbell@gmail.com,2,Apartment,5.36728,paid,2024-05-05 03:31:59.780806,,,,,,,,,,,,,,5,3,2024-05-05,False,2.55,48.43
IND03257,industrial,,,,John Laing,,,,,128.203276,unpaid,2026-01-08 12:22:52.715227,,,+260964915504,,,,,Mansa Agro Facility,"Plot 46, Industrial Area, Lusaka",Mining,422,1 shift,8119,1,12,2026-01-08,False,1.34,17.5
RES03334,residential,Justin Daniels,"06891 Walker Fall Apt. 880, Lusaka",+260966103246,Garden,R2,justindaniels@gmail.com,2,House,6.852338,unpaid,2025-04-30 23:14:07.089992,,,,,,,,,,,,,,4,23,2025-04-30,False,2.32,4.79
IND04792,industrial,,,,Garden,,,,,134.716373,paid,2025-07-10 11:52:23.819814,,,+260953904320,,,,,Solwezi Industrial Park,"Plot 36, Industrial Area, Lusaka",Manufacturing,469,3 shifts,1392,7,11,2025-07-10,False,0.72,13.42
RES01886,residential,Dr. Edwin Williams,"33212 Jennifer Tunnel, Lusaka",+260953598376,Kabulonga,R3,dr.edwinwilliams@gmail.com,1,Flat,31.609158,partial,2024-04-16 00:44:53.066841,,,,,,,,,,,,,,4,0,2024-04-16,False,0.24,23.13
RES02684,residential,Elizabeth Wood,"2455 Thomas Crescent, Lusaka",+260959213122,Longacres,R2,elizabethwood@gmail.com,3,Compound,20.014991,paid,2024-03-04 04:31:36.257373,,,,,,,,,,,,,,3,4,2024-03-04,False,2.55,26.7
